735191.38,0.76171478,8.473,272.431
735191.42,0.79003794,15.9547,272.345
735191.46,0.81538847,15.876,272.072
735191.5,0.84199451,15.662,271.834
735191.54,0.86394773,15.4723,271.764
735191.58,0.87927252,15.3206,271.694
735191.62,0.88964907,15.2264,271.597
735191.67,0.90177965,15.1577,271.471
735191.71,0.91876616,15.1249,271.289
735191.75,0.93632505,15.0679,271.111
735191.79,0.94932342,15.0119,270.983
735191.83,0.96296802,14.9556,270.817
735191.88,0.97544941,14.9032,270.645
735191.92,0.97829281,14.8577,270.579
735191.96,0.97932677,14.8209,270.513
735192,0.98122852,14.7786,270.423
735192.04,0.98440426,14.7352,270.333
735192.08,0.99496544,14.7035,270.207
735192.12,1.0099763,14.6508,270.078
735192.17,1.0263536,14.6231,269.961
735192.21,1.0420476,14.6314,269.815
735192.25,1.0579263,14.6468,269.648
735192.29,1.0709247,14.7045,269.507
735192.33,1.0888713,14.7978,269.289
735192.38,1.1126894,14.7367,269.001
735192.42,1.1428219,14.7039,268.684
735192.46,1.1761487,14.659,268.356
735192.5,1.2043427,14.414,268.034
735192.54,1.2217354,14.2207,267.788
735192.58,1.2287331,14.0626,267.658
735192.62,1.2361924,13.9463,267.572
735192.67,1.2492461,13.8514,267.511
735192.71,1.2701654,13.7632,267.417
735192.75,1.2995594,13.6936,267.275
735192.79,1.3244853,13.6336,267.127
735192.83,1.3511837,13.5713,266.938
735192.88,1.3803562,13.502,266.737
735192.92,1.4035649,13.4677,266.543
735192.96,1.4257582,13.4403,266.3
735193,1.4518103,13.3453,266
735193.04,1.4660273,13.2711,265.794
735193.08,1.4639778,13.202,265.819
735193.12,1.4567031,13.1405,265.93
735193.17,1.4498532,13.0943,265.95
735193.21,1.457294,13.0482,265.718
735193.25,1.4701262,13.0017,265.421
735193.29,1.4767546,12.9583,265.192
735193.33,1.4823491,12.9062,264.936
735193.38,1.4912855,12.8373,264.582
735193.42,1.492024,12.7687,264.144
735193.46,1.4924856,12.7048,263.7
735193.5,1.4922087,12.6674,263.383
735193.54,1.4804289,12.6335,263.168
735193.58,1.461873,12.5902,263.082
735193.62,1.4318881,12.5396,263.22
735193.67,1.3878339,12.4938,263.488
735193.71,1.3396255,12.4478,263.784
735193.75,1.2954975,12.351,264.057
735193.79,1.2594011,12.2586,264.224
735193.83,1.2319642,12.2169,264.285
735193.88,1.2080723,12.1425,264.332
735193.92,1.1831095,12.0858,264.411
735193.96,1.1617841,12.0167,264.428
735194,1.1456653,11.9474,264.383
735194.04,1.1341071,11.9132,264.31
735194.08,1.1256508,11.9125,264.248
735194.12,1.1176561,11.9022,264.24
735194.17,1.1120985,11.9139,264.25
735194.21,1.1082212,11.9208,264.258
735194.25,1.1066333,11.913,264.238
735194.29,1.1097167,11.9519,264.152
735194.33,1.1212934,11.989,263.932
735194.38,1.1453884,11.9211,263.529
735194.42,1.1752071,12.0132,263.007
735194.46,1.2134452,12.2686,262.441
735194.5,1.2522188,12.3105,262.05
735194.54,1.2862287,12.3392,261.87
735194.58,1.3103607,12.3542,261.934
735194.62,1.3217527,12.3166,262.243
735194.67,1.3255193,12.2789,262.629
735194.71,1.3323877,12.2153,262.946
735194.75,1.3411395,12.1293,263.177
735194.79,1.3536578,11.9644,263.335
735194.83,1.3732846,11.8308,263.388
735194.88,1.397158,11.7156,263.336
735194.92,1.4191851,11.6244,263.244
735194.96,1.4413784,11.5563,263.22
735195,1.4677259,11.5553,263.257
735195.04,1.488479,11.5748,263.289
735195.08,1.5139588,11.6125,263.324
735195.12,1.5400478,11.6497,263.431
735195.17,1.5540802,11.6958,263.565
735195.21,1.5577544,11.7252,263.637
735195.25,1.5612625,11.7616,263.641
735195.29,1.5746486,11.8208,263.602
735195.33,1.5807047,11.9611,263.526
735195.38,1.5915613,12.5438,263.367
735195.42,1.6161548,13.0617,263.134
735195.46,1.6484846,13.4909,262.933
735195.5,1.6770478,13.3811,262.856
735195.54,1.695696,13.2357,262.889
735195.58,1.7029153,13.1161,263.023
735195.62,1.7187016,13.1098,263.158
735195.67,1.7611125,13.1178,263.405
735195.71,1.7817548,13.132,263.858
735195.75,1.8071238,13.1389,264.31
735195.79,1.8599297,13.1464,264.605
735195.83,1.9038915,13.2091,265.072
735195.88,1.909006,13.5429,265.739
735195.92,1.8528766,13.8485,266.407
735195.96,1.8295202,14.0745,266.668
735196,1.8440879,13.9406,266.714
735196.04,1.8710263,13.8654,266.687
735196.08,1.8918717,13.8777,266.624
735196.12,1.9164653,13.9094,266.551
735196.17,1.9352797,13.9584,266.535
735196.21,1.9496443,13.9848,266.58
735196.25,1.9663539,13.9408,266.641
735196.29,1.9770628,13.8967,266.695
735196.33,1.9891749,13.8501,266.704
735196.38,2.0031149,13.7982,266.718
735196.42,1.9998284,13.7473,266.762
735196.46,1.9989052,13.6964,266.787
735196.5,1.9979082,13.6479,266.824
735196.54,1.9847067,13.6009,266.875
735196.58,1.9713575,13.5505,266.908
735196.62,1.9599101,13.495,266.933
735196.67,1.9397663,13.4379,266.926
735196.71,1.9157636,13.3611,266.889
735196.75,1.8909301,13.3001,266.855
735196.79,1.8566247,13.2465,266.859
735196.83,1.8225225,13.1947,266.88
735196.88,1.7892326,13.1466,266.907
735196.92,1.7531732,13.102,266.939
735196.96,1.718,13.0486,266.966
735197,1.6842855,12.9765,266.995
735197.04,1.6492231,12.9046,267.03
735197.08,1.6153793,12.8288,267.058
735197.12,1.5818494,12.7599,267.097
735197.17,1.5450145,12.6929,267.153
735197.21,1.5095275,12.6195,267.199
735197.25,1.4755176,12.559,267.244
735197.29,1.4388119,12.4999,267.293
735197.33,1.404008,12.4318,267.336
735197.38,1.3704412,12.3888,267.384
735197.42,1.3306337,12.3499,267.43
735197.46,1.2945004,12.2746,267.441
735197.5,1.2652541,12.0997,267.435
735197.54,1.235343,11.9068,267.441
735197.58,1.2034933,11.6974,267.443
735197.62,1.1753733,11.5947,267.438
735197.67,1.1403294,11.4815,267.523
735197.71,1.1051193,11.3653,267.678
735197.75,1.0776085,11.2701,267.812
735197.79,1.0548614,11.1756,267.88
735197.83,1.0290677,11.1204,267.945
735197.88,1.0068375,11.2338,267.995
735197.92,0.97122125,11.3521,268.121
735197.96,0.9311737,11.4451,268.294
735198,0.90063491,11.424,268.381
735198.04,0.88990756,11.4192,268.211
735198.08,0.89110769,11.4204,267.873
735198.12,0.89605593,11.4771,267.586
735198.17,0.89171699,11.5524,267.547
735198.21,0.87247792,11.6676,267.749
735198.25,0.85002618,12.0389,268.02
735198.29,0.82790679,12.4367,268.277
735198.33,0.81130801,12.6555,268.47
735198.38,0.80370101,12.6229,268.558
735198.42,0.79773726,12.5923,268.635
735198.46,0.79173659,12.5456,268.746
735198.5,0.79784805,12.4784,268.749
735198.54,0.79827271,12.4192,268.857
735198.58,0.79627864,12.3579,269.176
735198.62,0.81195424,12.1983,269.356
735198.67,0.8083723,11.9651,269.441
735198.71,0.81317283,11.7753,269.331
735198.75,0.82705746,11.6609,269.162
735198.79,0.84110826,11.5802,269.031
735198.83,0.84860448,11.5104,268.965
735198.88,0.8561561,11.483,268.904
735198.92,0.86032887,11.4707,268.839
735198.96,0.86511094,11.4593,268.75
735199,0.87048385,11.452,268.665
735199.04,0.86902522,11.4525,268.59
735199.08,0.86906215,11.4475,268.446
735199.12,0.87317953,11.4424,268.283
735199.17,0.87798007,11.4464,268.185
735199.21,0.87966026,11.4427,268.144
735199.25,0.88233748,11.4288,268.099
735199.29,0.88163586,11.4271,268.08
735199.33,0.88110042,11.4092,268.078
735199.38,0.88796888,11.2799,268.025
735199.42,0.89208626,11.1273,267.974
735199.46,0.89210472,10.9184,267.965
735199.5,0.89631443,10.7091,267.933
735199.54,0.8978469,10.5412,267.897
735199.58,0.89854852,10.4156,267.882
735199.62,0.90462305,10.3585,267.841
735199.67,0.90964514,10.3389,267.844
735199.71,0.91525808,10.3118,267.894
735199.75,0.92260659,10.1816,267.942
735199.79,0.93724823,10.0289,267.862
735199.83,0.95997692,9.8921,267.641
735199.88,0.98475507,9.971,267.405
735199.92,0.99708875,10.1663,267.266
735199.96,1.0057482,10.3966,267.145
735200,1.0178234,10.6391,267.016
735200.04,1.0229193,10.9504,266.978
735200.08,1.0163463,11.2661,267.052
735200.12,1.0100502,11.1356,267.142
735200.17,0.98597367,10.8905,267.179
735200.21,0.97064888,10.6607,266.94
735200.25,0.96869174,10.6833,266.559
735200.29,0.99027569,10.8062,266.36
735200.33,0.98353647,10.9233,266.707
735200.38,0.96431586,10.9532,267.194
735200.42,0.92184958,10.997,267.732
735200.46,0.88979677,11.0358,268.01
735200.5,0.87052078,11.017,268.162
735200.54,0.85098629,11.0353,268.317
735200.58,0.8306394,11.0862,268.486
735200.62,0.81385599,11.2429,268.631
735200.67,0.80008214,11.4432,268.717
735200.71,0.7842773,11.6323,268.79
735200.75,0.76963567,11.5971,268.845
735200.79,0.75314767,11.5399,268.907
735200.83,0.73557032,11.4873,268.997
735200.88,0.72015322,11.4226,269.082
735200.92,0.70453301,11.361,269.196
735200.96,0.68885742,11.2987,269.327
735201,0.67488047,11.2797,269.471
735201.04,0.66500244,11.2925,269.612
735201.08,0.65942644,11.3155,269.711
735201.12,0.65772779,11.3969,269.774
735201.17,0.64875448,11.4824,269.872
735201.21,0.6373809,11.5525,269.995
735201.25,0.62643198,11.1937,270.12
735201.29,0.61321205,10.6743,270.273
735201.33,0.60078604,10.2241,270.429
735201.38,0.58917244,10.0504,270.577
735201.42,0.56969334,10.0902,270.715
735201.46,0.55433163,9.9979,270.719
735201.5,0.54652152,9.8953,270.643
735201.54,0.54925414,9.9209,270.563
735201.58,0.5424226,9.9347,270.697
735201.62,0.53352315,10.0508,270.887
